shopper_id,total_bill_usd,asof_dt
GD,4.166982468,9/25/2015
GD,3.956684939,9/25/2015
GD,5.770655838,9/28/2015
GD,4.272821099,9/27/2015
GD,1.651829242,10/4/2015
GD,3.277354556,9/29/2015
GD,4.686461694,10/4/2015
GD,2.685329089,9/30/2015
GD,3.020116063,10/4/2015
GD,2.090328084,10/5/2015
GD,4.188070791,10/3/2015
GD,2.996729206,10/4/2015
GD,1.96144972,10/5/2015
GD,3.667612138,10/1/2015
GD,4.5714252,9/29/2015
GD,3.827288804,9/29/2015
GD,1.971394865,10/5/2015
GD,3.200618615,10/4/2015
GD,2.271928644,10/5/2015
GD,3.884580255,10/1/2015
GD,3.8617611,10/2/2015
GD,4.482680887,10/5/2015
GD,4.798041934,10/5/2015
GD,3.621625668,9/30/2015
GD,4.787311977,10/5/2015
GD,2.648417647,9/29/2015
GD,3.823892156,9/29/2015
GD,3.788733043,10/4/2015
GD,5.064284594,10/4/2015
GD,3.897500237,10/1/2015
GD,3.809897173,10/4/2015
GD,3.287548988,10/4/2015
GD,4.649210126,10/10/2015
GD,1.845376986,10/11/2015
GD,3.729248284,10/8/2015
GD,4.105649909,10/9/2015
GD,3.980557005,10/10/2015
GD,3.575547976,10/6/2015
GD,2.613356407,10/12/2015
GD,3.586894312,10/9/2015
GD,2.869234733,10/9/2015
GD,2.143117952,10/6/2015
GD,2.921943226,10/10/2015
GD,3.39770288,10/11/2015
GD,2.411042558,10/8/2015
GD,1.76658618,10/10/2015
GD,2.164615233,10/16/2015
GD,5.124097769,10/14/2015
GD,3.500135905,10/14/2015
GD,1.804109987,10/17/2015
GD,2.616170277,10/13/2015
GD,4.176565136,10/17/2015
GD,4.038640756,10/17/2015
GD,4.732790922,10/14/2015
GD,4.732993246,10/14/2015
GD,4.229144782,10/17/2015
GD,3.893962882,10/13/2015
GD,2.434205154,10/14/2015
GD,3.81417909,10/14/2015
GD,4.664206409,10/18/2015
GD,3.270330107,10/15/2015
GD,1.801263979,10/19/2015
GD,3.151366433,10/14/2015
GD,2.262198391,10/16/2015
GD,3.813573504,10/17/2015
GD,4.11055657,10/15/2015
GD,1.644303275,10/18/2015
GD,2.247374457,10/16/2015
GD,4.195156134,10/22/2015
GD,4.02983124,10/22/2015
GD,2.751468687,10/25/2015
GD,3.895510992,10/22/2015
GD,4.460589094,10/26/2015
GD,4.378687088,10/23/2015
GD,5.252358366,10/24/2015
GD,2.31068053,10/23/2015
GD,2.713166832,10/23/2015
GD,2.929382296,10/24/2015
GD,3.32406978,10/25/2015
GD,3.594896702,10/24/2015
GD,3.351711189,10/23/2015
GD,3.335845283,10/21/2015
GD,5.417525895,10/24/2015
GD,2.79636152,10/24/2015
GD,2.889779663,10/22/2015
GD,3.818003667,10/24/2015
GD,4.846689187,10/24/2015
GD,3.11760161,10/26/2015
GD,2.559560846,10/21/2015
GD,3.020682969,10/25/2015
GD,3.319163958,10/21/2015
GD,2.14080897,10/20/2015
GD,4.053774005,10/23/2015
GD,4.29089071,10/20/2015
GD,3.895949346,10/24/2015
GD,4.177599887,10/25/2015
GD,3.834711919,10/26/2015
GD,2.52243898,10/25/2015
GD,5.022298771,10/24/2015
GD,4.879795989,10/23/2015
GD,4.460309948,10/26/2015
GD,2.764355538,10/24/2015
GD,3.087103966,10/25/2015
GD,3.673796995,10/26/2015
GD,3.45371615,10/20/2015
GD,4.909034629,10/20/2015
GD,4.266946788,10/24/2015
GD,2.166857987,10/26/2015
GD,2.913136893,10/25/2015
GD,4.432200399,10/23/2015
GD,3.769369041,10/25/2015
GE,2.836983496,9/4/2015
GE,1.515545268,9/4/2015
GE,4.23838685,9/6/2015
GE,5.501438422,9/1/2015
GE,4.63924646,9/3/2015
GE,3.650709214,9/1/2015
GE,5.199336938,9/1/2015
GE,3.420712357,9/7/2015
GE,2.974418486,9/1/2015
GE,3.814679419,9/6/2015
GE,3.862592883,9/5/2015
GE,1.768201474,9/1/2015
GE,3.972747563,9/5/2015
GE,4.749599295,9/5/2015
GE,3.52256945,9/7/2015
GE,3.674762183,9/7/2015
GE,3.191304835,9/2/2015
GE,2.709598241,9/4/2015
GE,4.629967525,9/3/2015
GE,3.624643765,9/2/2015
GE,4.358463715,9/3/2015
GE,3.186141172,9/4/2015
GE,3.546659206,9/1/2015
GE,4.313368095,9/6/2015
GE,5.279415033,9/7/2015
GE,3.752640006,9/4/2015
GE,5.449814689,9/4/2015
GE,1.981818375,9/1/2015
GE,2.547258244,9/1/2015
GE,4.628156138,9/4/2015
GE,2.334329034,9/4/2015
GE,3.183033321,9/1/2015
GE,3.777386307,9/4/2015
GE,2.658820866,9/5/2015
GE,3.545124819,9/5/2015
GE,3.454375806,9/1/2015
GE,4.421734527,9/13/2015
GE,3.980628015,9/11/2015
GE,2.884309911,9/11/2015
GE,2.457394187,9/8/2015
GE,4.264898003,9/13/2015
GE,3.779920852,9/11/2015
GE,4.30227444,9/14/2015
GE,3.816540446,9/8/2015
GE,4.277651579,9/13/2015
GE,3.702371916,9/10/2015
GE,4.056633398,9/14/2015
GE,1.34754439,9/13/2015
GE,2.96260444,9/11/2015
GE,2.244706895,9/9/2015
GE,5.855368956,9/12/2015
GE,2.622904076,9/14/2015
GE,4.172882875,9/8/2015
GE,3.555309463,9/11/2015
GE,3.468859048,9/12/2015
GE,2.666773771,9/11/2015
GE,2.902517533,9/8/2015
GE,3.892939432,9/10/2015
GE,5.007953018,9/8/2015
GE,4.62557975,9/11/2015
GE,3.83659518,9/12/2015
GE,4.509526597,9/14/2015
GE,1.94994232,9/9/2015
GE,1.309837736,9/14/2015
GE,4.904689117,9/10/2015
GE,2.103304625,9/14/2015
GE,3.923421115,9/13/2015
GE,1.322421852,9/10/2015
GE,2.556139614,9/9/2015
GE,2.284529698,9/9/2015
GE,3.677576165,9/9/2015
GE,4.126495144,9/13/2015
GE,2.812212143,9/8/2015
GE,4.702761036,9/10/2015
GE,2.309841341,9/13/2015
GE,3.246250984,9/12/2015
GE,2.908963616,9/8/2015
GE,4.944360431,9/11/2015
GE,4.126286238,9/11/2015
GE,2.898272167,9/9/2015
GE,4.144730115,9/9/2015
GE,2.763129126,9/12/2015
GE,4.219487948,9/12/2015
GE,2.560224124,9/12/2015
GE,2.779735519,9/12/2015
GE,4.735052162,9/9/2015
GE,4.932096773,9/9/2015
GE,2.106234538,9/9/2015
GE,3.918274454,9/14/2015
GE,3.423776567,9/20/2015
GE,4.308845979,9/20/2015
GE,2.393206489,9/19/2015
GE,2.456504282,9/17/2015
GE,4.31044036,9/16/2015
GE,3.67535586,9/18/2015
GE,3.852148822,9/20/2015
GE,4.234997224,9/19/2015
GE,3.579007421,9/15/2015
GE,2.333074008,9/19/2015
GE,2.248428058,9/15/2015
GE,3.41444693,9/19/2015
GE,4.486637337,9/15/2015
GE,3.813311582,9/16/2015
GE,3.016604385,9/17/2015
GE,2.959099297,9/17/2015
GE,4.360007998,9/20/2015
GE,5.640506929,9/15/2015
GE,4.053506351,9/15/2015
GE,4.084419359,9/16/2015
GE,3.969233108,9/16/2015
GE,4.862509438,9/19/2015
GE,4.024274615,9/16/2015
GE,3.288352581,9/17/2015
GE,3.78527474,9/18/2015
GE,4.786317848,9/18/2015
GE,2.009684502,9/18/2015
GE,4.363367666,9/16/2015
GE,3.226065467,9/17/2015
GE,3.185781337,9/18/2015
GE,2.215409414,9/15/2015
GE,4.528596455,9/15/2015
GE,1.846014706,9/19/2015
GE,3.143062538,9/15/2015
GE,3.843213149,9/20/2015
GE,4.932080881,9/18/2015
GE,1.943479742,9/20/2015
GE,3.521250925,9/16/2015
GE,4.467186693,9/16/2015
GE,3.803596004,9/16/2015
GE,4.711010952,9/17/2015
GE,4.104054482,9/16/2015
GE,3.476312958,9/21/2015
GE,1.655453002,9/20/2015
GE,1.823497617,9/17/2015
GE,4.066417584,9/21/2015
GE,4.672251603,9/22/2015
GE,2.253581939,9/28/2015
GE,3.825795957,9/25/2015
GE,3.805062236,9/28/2015
GE,3.517613774,9/25/2015
GE,3.707064315,9/24/2015
GE,3.709002888,9/28/2015
GE,4.808148782,9/26/2015
GE,3.532323933,9/28/2015
GE,3.82426311,9/28/2015
GE,3.035978826,9/24/2015
GE,3.48352392,9/26/2015
GE,4.242456043,9/22/2015
GE,3.124202055,9/22/2015
GE,2.027228239,9/24/2015
GE,2.001785196,9/25/2015
GE,3.145462219,9/25/2015
GE,3.877424118,9/28/2015
GE,4.384387421,9/26/2015
GE,4.721233173,9/23/2015
GE,2.757215437,9/23/2015
GE,4.50981253,9/22/2015
GE,1.913953373,9/27/2015
GE,2.390644337,9/25/2015
GE,2.718939031,9/27/2015
GE,3.353980159,9/24/2015
GE,3.789079677,9/22/2015
GE,2.468582484,9/25/2015
GE,3.658046322,9/22/2015
GE,5.05709303,9/23/2015
GE,2.333503213,9/23/2015
GE,2.138047082,9/25/2015
GE,3.076373727,9/27/2015
GE,1.50877894,9/27/2015
GE,3.058142266,9/24/2015
GE,3.857732883,9/28/2015
GE,2.823645534,9/26/2015
GE,6.056911726,9/22/2015
GE,2.458504441,9/22/2015
GE,2.620519137,9/24/2015
GE,3.747454638,9/25/2015
GE,2.908744174,9/28/2015
GE,2.60285559,9/28/2015
GE,3.841236156,9/22/2015
GE,3.946432204,9/27/2015
GE,3.908458117,9/24/2015
GE,4.329206877,9/22/2015
GE,3.012236115,9/23/2015
GE,2.482709902,9/24/2015
GE,3.59153693,9/27/2015
GE,3.493736762,9/24/2015
GE,3.71135336,9/23/2015
GE,3.337766228,9/22/2015
GE,3.714084292,9/27/2015
GE,2.437705252,9/27/2015
GE,4.162396902,9/23/2015
GE,2.124103244,9/25/2015
GE,3.640345523,9/22/2015
GE,4.047545748,9/23/2015
GE,3.361066768,9/23/2015
GE,2.900383969,9/24/2015
GE,3.952929365,9/24/2015
GE,4.328358841,9/27/2015
GE,2.350581271,9/25/2015
GE,4.011994874,9/25/2015
GE,3.861579641,10/2/2015
GE,3.019736524,10/3/2015
GE,4.194339807,10/4/2015
GE,3.175259693,10/4/2015
GE,3.052596568,10/4/2015
GE,4.6810161,10/1/2015
GE,4.443760375,10/2/2015
GE,1.91089875,10/1/2015
GE,2.515879102,10/3/2015
GE,3.763141885,10/1/2015
GE,2.112049836,10/2/2015
GE,2.623281361,10/2/2015
GE,4.153812486,9/29/2015
GE,1.307581974,10/4/2015
GE,4.832350296,10/5/2015
GE,3.031166837,10/4/2015
GE,3.795448759,9/29/2015
GE,4.089530678,10/2/2015
GE,4.12363193,10/5/2015
GE,4.396303059,9/29/2015
GE,3.168624347,10/3/2015
GE,4.329052169,10/5/2015
GE,5.686530543,9/29/2015
GE,1.79691808,10/3/2015
GE,4.258273734,10/1/2015
GE,4.223851352,10/4/2015
GE,4.135932853,10/5/2015
GE,3.578950674,9/29/2015
GE,2.784475615,10/1/2015
GE,3.725709383,9/29/2015
GE,3.391417564,10/1/2015
GE,6.750906487,10/3/2015
GE,3.543088161,10/2/2015
GE,3.478486131,9/29/2015
GE,5.859859362,10/2/2015
GE,2.627953153,10/2/2015
GE,2.655246669,10/4/2015
GE,3.019402573,9/30/2015
GE,4.231634661,10/5/2015
GE,3.484132647,10/5/2015
GE,2.527066401,9/30/2015
GE,4.482750599,10/3/2015
GE,4.115546339,10/1/2015
GE,3.7656007,9/29/2015
GE,2.1061497,10/1/2015
GE,3.419390247,10/5/2015
GE,3.475036713,10/4/2015
GE,2.343553911,9/30/2015
GE,4.591852352,10/5/2015
GE,4.449454975,10/5/2015
GE,3.918054008,10/4/2015
GE,4.265530339,10/4/2015
GE,3.2420249,10/2/2015
GE,1.951076585,10/3/2015
GE,3.618628892,10/3/2015
GE,3.309074638,10/4/2015
GE,2.869901422,10/4/2015
GE,2.553764746,9/29/2015
GE,3.158829538,9/30/2015
GE,3.156302708,9/30/2015
GE,3.046719944,10/3/2015
GE,2.014806406,10/3/2015
GE,3.69516325,9/29/2015
GE,4.70221862,9/30/2015
GE,1.342090002,9/30/2015
GE,2.176860707,10/4/2015
GE,4.699129201,10/3/2015
GE,2.975160254,10/1/2015
GE,2.460866373,10/5/2015
GE,4.748055868,9/30/2015
GE,3.840618738,10/2/2015
GE,4.169256648,10/5/2015
GE,2.971773956,9/29/2015
GE,3.917616732,10/4/2015
GE,2.660360833,9/29/2015
GE,2.566141115,9/29/2015
GE,2.237747906,10/4/2015
GE,4.1713604,9/29/2015
GE,4.432428776,10/5/2015
GE,3.348313475,10/5/2015
GE,3.39241761,10/5/2015
GE,3.953314461,10/1/2015
GE,4.151877647,10/2/2015
GE,1.643243201,9/29/2015
GE,1.833822452,9/29/2015
GE,4.360109387,10/5/2015
GE,3.189975896,10/1/2015
GE,2.480158566,10/11/2015
GE,4.179272466,10/9/2015
GE,3.446486845,10/9/2015
GE,3.653266248,10/10/2015
GE,3.598122068,10/6/2015
GE,2.502759618,10/11/2015
GE,2.534756193,10/8/2015
GE,2.40718674,10/9/2015
GE,5.038138053,10/6/2015
GE,4.132954494,10/11/2015
GE,4.068869134,10/6/2015
GE,5.601580911,10/10/2015
GE,4.12378104,10/10/2015
GE,2.134622556,10/11/2015
GE,3.92360216,10/7/2015
GE,4.089155529,10/8/2015
GE,3.968507421,10/10/2015
GE,3.757500109,10/8/2015
GE,4.875588647,10/7/2015
GE,3.233781067,10/12/2015
GE,4.728666054,10/9/2015
GE,2.286846499,10/8/2015
GE,4.577201268,10/12/2015
GE,3.971676781,10/7/2015
GE,4.133330848,10/9/2015
GE,3.831105988,10/12/2015
GE,3.994647069,10/7/2015
GE,3.927957275,10/8/2015
GE,2.049338568,10/11/2015
GE,4.765996412,10/10/2015
GE,2.77690558,10/10/2015
GE,4.349824712,10/12/2015
GE,2.546911177,10/9/2015
GE,3.549795746,10/7/2015
GE,1.921740013,10/9/2015
GE,1.759123943,10/7/2015
GE,2.799125192,10/10/2015
GE,3.812824148,10/9/2015
GE,1.970844204,10/11/2015
GE,3.192660416,10/10/2015
GE,4.158263322,10/6/2015
GE,3.68711051,10/9/2015
GE,5.133155595,10/7/2015
GE,4.794442681,10/9/2015
GE,1.864156722,10/12/2015
GE,2.670382599,10/10/2015
GE,3.528319799,10/6/2015
GE,3.076972922,10/12/2015
GE,3.085545938,10/8/2015
GE,2.282656263,10/8/2015
GE,1.356151122,10/7/2015
GE,4.900243111,10/8/2015
GE,4.995192137,10/10/2015
GE,5.190285033,10/6/2015
GE,2.998596519,10/12/2015
GE,4.313061349,10/8/2015
GE,4.057418019,10/8/2015
GE,5.759783968,10/11/2015
GE,4.996175827,10/11/2015
GE,3.660116695,10/11/2015
GE,1.538257832,10/10/2015
GE,3.884297868,10/7/2015
GE,3.1591072,10/9/2015
GE,2.592184702,10/8/2015
GE,2.609004658,10/6/2015
GE,3.024795286,10/7/2015
GE,2.005015525,10/9/2015
GE,3.625463603,10/12/2015
GE,3.455614684,10/11/2015
GE,3.541022596,10/12/2015
GE,4.547972338,10/10/2015
GE,2.656234443,10/8/2015
GE,3.108500982,10/10/2015
GE,3.692622623,10/12/2015
GE,4.238650871,10/11/2015
GE,3.202501313,10/11/2015
GE,3.555050446,10/8/2015
GE,4.661310195,10/11/2015
GE,2.456219887,10/7/2015
GE,4.122821872,10/7/2015
GE,5.45539531,10/8/2015
GE,2.560470807,10/9/2015
GE,2.218263648,10/10/2015
GE,3.301327902,10/13/2015
GE,3.459870897,10/16/2015
GE,1.660421873,10/15/2015
GE,1.658451322,10/16/2015
GE,4.089040978,10/15/2015
GE,4.468215068,10/13/2015
GE,3.395611295,10/16/2015
GE,3.809616315,10/19/2015
GE,3.841034983,10/14/2015
GE,2.588668363,10/17/2015
GE,2.466469016,10/15/2015
GE,1.8730914,10/15/2015
GE,4.868144641,10/17/2015
GE,3.626455106,10/16/2015
GE,2.62830246,10/19/2015
GE,3.71863115,10/14/2015
GE,4.071497572,10/19/2015
GE,2.063633759,10/17/2015
GE,2.041219788,10/16/2015
GE,3.200291708,10/15/2015
GE,4.114214864,10/19/2015
GE,3.32784384,10/14/2015
GE,3.513441361,10/13/2015
GE,3.715024791,10/19/2015
GE,3.237057002,10/18/2015
GE,3.894760794,10/15/2015
GE,4.46710356,10/17/2015
GE,3.961873605,10/15/2015
GE,2.275648916,10/13/2015
GE,4.037972371,10/17/2015
GE,3.279020307,10/19/2015
GE,2.714738888,10/15/2015
GE,3.682140725,10/18/2015
GE,4.047549347,10/16/2015
GE,2.546382087,11/3/2015
GE,3.94820031,11/8/2015
GE,4.757958787,11/4/2015
GE,2.103079345,11/3/2015
GE,2.988598068,11/3/2015
GE,4.296562484,11/9/2015
GE,3.486585558,11/7/2015
GE,4.914581197,11/5/2015
GE,2.734724576,11/4/2015
GE,3.616532842,11/8/2015
GE,5.248030625,11/3/2015
GE,4.09949835,11/9/2015
GE,3.292190262,11/7/2015
GE,3.666973872,11/4/2015
GE,4.990284134,11/3/2015
GE,3.796585762,11/4/2015
GE,3.251082399,11/7/2015
GE,2.074896672,11/5/2015
GE,3.594991929,11/7/2015
GE,4.865134182,11/8/2015
GE,4.931741171,11/6/2015
GE,3.30214875,11/6/2015
GE,3.756889409,11/6/2015
GE,2.940122239,11/3/2015
GE,3.858826284,11/6/2015
GE,2.305730348,11/6/2015
GE,2.659002197,11/6/2015
GE,3.78836664,11/4/2015
GE,2.152114015,11/4/2015
GE,3.383238229,11/4/2015
GE,4.768355279,11/9/2015
GE,3.7336475,11/6/2015
GE,3.209451547,11/4/2015
GE,4.808725758,11/7/2015
GE,2.340176482,11/9/2015
GE,3.848168962,11/3/2015
GE,5.974745732,11/4/2015
GE,6.036911523,11/4/2015
GE,4.182885888,11/9/2015
GE,3.925019763,11/5/2015
GE,5.431805041,11/4/2015
GE,3.833102804,11/6/2015
GE,3.766993303,11/9/2015
GE,3.772114803,11/5/2015
GE,4.648883054,11/9/2015
GE,4.579733181,11/9/2015
GE,2.358959888,11/9/2015
GE,5.090996881,11/8/2015
GE,2.273834788,11/8/2015
GE,3.646947569,11/6/2015
GE,3.546084914,11/5/2015
GE,3.520852877,11/8/2015
GE,3.319979215,11/7/2015
GE,3.352057024,11/5/2015
GE,2.754075935,11/3/2015
GE,3.837728689,11/7/2015
GE,4.322324395,11/5/2015
GE,3.709994025,11/6/2015
GE,3.470304221,11/9/2015
GE,3.502667234,11/5/2015
GE,2.843824823,11/7/2015
GE,3.512070655,11/9/2015
GE,1.650929401,11/6/2015
GE,4.301640146,11/3/2015
GE,2.892005453,11/9/2015
GE,3.395334425,11/5/2015
GE,1.93518298,11/4/2015
GE,4.071116883,11/7/2015
GE,4.087815258,11/5/2015
GE,4.741284346,11/6/2015
GE,4.463174304,11/4/2015
GE,4.642178009,11/5/2015
GE,3.657487749,11/7/2015
GE,4.01209158,11/9/2015
GE,4.596867961,11/3/2015
GE,5.496518559,11/3/2015
GE,3.818582307,11/9/2015
GE,2.849289706,11/7/2015
GE,4.417870353,11/4/2015
GE,3.633535145,11/8/2015
GE,2.600866423,11/8/2015
GE,3.795422869,11/8/2015
GE,4.354027785,11/12/2015
GE,4.724333643,11/14/2015
GE,3.301588936,11/15/2015
GE,5.768214125,11/14/2015
GE,1.651701221,11/12/2015
GE,1.929826115,11/12/2015
GE,4.7742394,11/12/2015
GE,3.046180118,11/13/2015
GE,4.262304901,11/14/2015
GE,2.646515997,11/10/2015
GE,4.810736396,11/11/2015
GE,4.792229947,11/10/2015
GE,3.294326357,11/10/2015
GE,3.162614754,11/11/2015
GE,3.652887391,11/11/2015
GE,4.149924925,11/10/2015
GE,4.001676106,11/11/2015
GE,5.040791351,11/13/2015
GE,3.533321631,11/10/2015
GE,4.994399405,11/10/2015
GE,3.697848625,11/13/2015
GE,3.751462482,11/15/2015
GE,3.385461292,11/15/2015
GE,5.856378908,11/13/2015
GE,1.684825082,11/15/2015
GE,2.357516502,11/16/2015
GE,2.245142888,11/14/2015
GE,2.330332639,11/12/2015
GE,1.981024072,11/15/2015
GE,3.540173904,11/16/2015
GE,3.41592008,11/10/2015
GE,4.496387608,11/11/2015
GE,4.930315693,11/13/2015
GE,3.609033747,11/16/2015
GE,2.720686926,11/15/2015
GE,2.825160957,11/12/2015
GE,5.64793757,11/15/2015
GE,3.972173596,11/16/2015
GE,4.943588357,11/14/2015
GE,4.728363937,11/13/2015
GE,3.019751103,11/14/2015
GE,3.308796602,11/11/2015
GE,3.171565818,11/15/2015
GE,3.505138337,11/10/2015
GE,3.141899258,11/15/2015
GE,5.495899033,11/14/2015
GE,3.428597512,11/13/2015
GE,4.934355864,11/12/2015
GE,4.13312102,11/12/2015
GE,2.972859643,11/14/2015
GE,3.612630085,11/14/2015
GE,3.308550804,11/13/2015
GE,3.749996171,11/16/2015
GE,5.032482019,11/11/2015
GE,2.881779083,11/16/2015
GE,1.850782408,11/13/2015
GE,4.669652776,11/11/2015
GE,2.991004715,11/16/2015
GE,2.698553862,11/14/2015
GE,2.164471805,11/13/2015
GE,2.103652698,11/11/2015
GE,2.628450252,11/11/2015
GE,2.96873424,11/14/2015
GE,5.387447489,11/11/2015
GE,4.253260465,11/11/2015
GE,3.113241978,11/10/2015
GE,4.280871938,11/10/2015
GE,3.396500734,11/11/2015
GE,2.635398311,11/14/2015
GE,3.552584929,11/12/2015
GE,4.167459719,11/14/2015
GE,3.936418493,11/13/2015
GE,3.114961874,11/14/2015
GE,4.970580706,11/16/2015
GE,2.670484364,11/10/2015
GE,3.104547237,11/13/2015
GE,2.816196454,11/12/2015
GE,4.058500046,11/12/2015
GE,4.352867192,11/14/2015
GE,3.12779365,11/11/2015
GE,3.156161413,11/15/2015
GE,3.339729206,11/15/2015
GE,3.787275848,11/11/2015
GE,4.555421309,11/12/2015
GE,4.003663142,11/16/2015
GE,2.569365085,11/13/2015
GE,4.473487864,11/16/2015
GF,2.781510662,9/1/2015
GF,4.310778459,9/2/2015
GF,2.239663435,9/5/2015
GF,3.056669046,9/4/2015
GF,3.310274794,9/1/2015
GF,2.930570734,9/5/2015
GF,3.140621933,9/3/2015
GF,3.020353681,9/6/2015
GF,1.948291641,9/2/2015
GF,3.166182634,9/4/2015
GF,2.565907272,9/1/2015
GF,3.827835291,9/5/2015
GF,2.987954719,9/6/2015
GF,4.299368632,9/7/2015
GF,2.978367113,9/3/2015
GF,3.571844966,9/6/2015
GF,2.655483952,9/2/2015
GF,3.84360031,9/3/2015
GF,2.119689266,9/2/2015
GF,2.784239275,9/3/2015
GF,2.984650801,9/7/2015
GF,4.788471858,9/7/2015
GF,4.85235587,9/1/2015
GF,2.980710976,9/5/2015
GF,1.832365309,9/2/2015
GF,4.237795578,9/7/2015
GF,1.53403142,9/4/2015
GF,3.371577235,9/7/2015
GF,2.943995558,9/5/2015
GF,2.085137631,9/1/2015
GF,3.598235578,9/4/2015
GF,4.792917758,9/5/2015
GF,3.516978287,9/7/2015
GF,3.067410421,9/4/2015
GF,4.249290455,9/5/2015
GF,2.638708104,9/3/2015
GF,3.425474039,9/12/2015
GF,3.832648419,9/12/2015
GF,3.777685942,9/14/2015
GF,3.963750449,9/8/2015
GF,3.431446459,9/14/2015
GF,3.789789772,9/10/2015
GF,2.984377308,9/11/2015
GF,3.65335724,9/13/2015
GF,4.61167121,9/14/2015
GF,2.227549156,9/13/2015
GF,5.462552175,9/10/2015
GF,3.128901211,9/10/2015
GF,1.492014834,9/12/2015
GF,4.364893313,9/9/2015
GF,4.846488388,9/13/2015
GF,3.764865592,9/8/2015
GF,2.803803936,9/14/2015
GF,2.538949289,9/9/2015
GF,5.067256755,9/13/2015
GF,5.457807601,9/11/2015
GF,3.101963001,9/10/2015
GF,4.002673684,9/13/2015
GF,3.275668986,9/14/2015
GF,3.643289453,9/13/2015
GF,3.488406349,9/13/2015
GF,2.411867239,9/8/2015
GF,4.110864954,9/11/2015
GF,3.535662365,9/14/2015
GF,3.628155213,9/8/2015
GF,4.776531534,9/12/2015
GF,3.20863708,9/13/2015
GF,3.945301319,9/11/2015
GF,3.027364241,9/13/2015
GF,3.302722848,9/10/2015
GF,4.689735598,9/8/2015
GF,3.032537683,9/10/2015
GF,4.27743392,9/13/2015
GF,1.996123818,9/8/2015
GF,3.795168912,9/13/2015
GF,3.082172912,9/12/2015
GF,4.851675155,9/10/2015
GF,3.2018591,9/8/2015
GF,2.803815315,9/12/2015
GF,5.746182594,9/12/2015
GF,2.946229467,9/9/2015
GF,2.697074204,9/10/2015
GF,4.449236786,9/9/2015
GF,3.545011114,9/9/2015
GF,2.396294858,9/11/2015
GF,5.153357011,9/9/2015
GF,3.033115116,9/10/2015
GF,3.270537161,9/14/2015
GF,4.558553418,9/11/2015
GF,4.059695225,9/8/2015
GF,3.799599605,9/8/2015
GF,1.566517092,9/8/2015
GF,3.998820508,9/11/2015
GF,3.072806584,9/9/2015
GF,3.038857434,9/14/2015
GF,5.440643313,9/8/2015
GF,4.161323877,9/13/2015
GF,3.689523406,9/9/2015
GF,4.31419413,9/10/2015
GF,4.463810893,9/9/2015
GF,4.853534536,9/14/2015
GF,2.078725079,9/10/2015
GF,4.204497056,9/11/2015
GF,3.012724864,9/12/2015
GF,2.50467223,9/9/2015
GF,3.44337115,9/11/2015
GF,4.816939915,9/11/2015
GF,3.248457721,9/10/2015
GF,2.897012607,9/9/2015
GF,2.381750483,9/12/2015
GF,4.61742974,9/10/2015
GF,1.689201413,9/17/2015
GF,3.984209197,9/19/2015
GF,3.191126676,9/19/2015
GF,3.600862606,9/21/2015
GF,6.005756054,9/17/2015
GF,4.366573228,9/16/2015
GF,3.379713816,9/19/2015
GF,3.141570542,9/20/2015
GF,5.269280577,9/15/2015
GF,3.834548687,9/19/2015
GF,4.083790943,9/16/2015
GF,2.859525548,9/20/2015
GF,2.459843674,9/15/2015
GF,4.836666568,9/18/2015
GF,2.50380834,9/18/2015
GF,3.380054844,9/15/2015
GF,4.511133123,9/19/2015
GF,2.76835363,9/15/2015
GF,2.536087979,9/19/2015
GF,4.090325544,9/20/2015
GF,4.848384514,9/18/2015
GF,3.816249469,9/21/2015
GF,2.74046299,9/17/2015
GF,2.974170087,9/21/2015
GF,4.703865396,9/17/2015
GF,5.734625562,9/21/2015
GF,3.605423299,9/20/2015
GF,3.435477274,9/19/2015
GF,2.438523137,9/17/2015
GF,4.293756542,9/15/2015
GF,2.464996259,9/18/2015
GF,3.203060764,9/19/2015
GF,4.158143442,9/16/2015
GF,3.803005518,9/15/2015
GF,3.170979276,9/20/2015
GF,4.123568821,9/16/2015
GF,3.869391969,9/20/2015
GF,4.167512215,9/15/2015
GF,3.542933967,9/16/2015
GF,1.671967103,9/20/2015
GF,2.412376987,9/15/2015
GF,3.790133979,9/15/2015
GF,1.938148513,9/18/2015
GF,3.640852253,9/20/2015
GF,3.743393035,9/18/2015
GF,3.251877666,9/18/2015
GF,4.12729909,9/19/2015
GF,4.250044869,9/17/2015
GF,4.319278664,9/16/2015
GF,2.741944506,9/20/2015
GF,4.860207344,9/20/2015
GF,4.973291702,9/20/2015
GF,4.472769776,9/16/2015
GF,3.812108823,9/18/2015
GF,3.813489188,9/16/2015
GF,1.42679389,9/17/2015
GF,2.176257587,9/20/2015
GF,4.478093215,9/21/2015
GF,3.661298665,9/17/2015
GF,1.742822571,9/25/2015
GF,3.841504133,9/22/2015
GF,3.570420155,9/26/2015
GF,2.672997515,9/25/2015
GF,1.377451377,9/24/2015
GF,3.398006878,9/23/2015
GF,3.531184727,9/26/2015
GF,4.414056897,9/28/2015
GF,3.79778175,9/23/2015
GF,2.720447634,9/24/2015
GF,3.910009665,9/27/2015
GF,2.789820893,9/24/2015
GF,1.324382487,9/24/2015
GF,3.34127706,9/25/2015
GF,4.207304683,9/27/2015
GF,3.966288457,9/22/2015
GF,4.581752192,9/28/2015
GF,3.367690778,9/28/2015
GF,4.171279821,9/28/2015
