asof_dt,Name,Sector,ret,w_p,w_bm
4/10/2015,AMER EXPRESS,Financials,0.01270,0.02310,0.00320
4/10/2015,BANK OF AMERICA,Financials,-0.00040,0.01890,0.03980
4/10/2015,CITIGROUP,Financials,0.03940,0.01280,0.04490
4/10/2015,JPMORGAN CHASE & CO,Financials,0.05660,0.02500,0.00360
4/10/2015,JOHNSON & JOHNSON,Health Care,0.01080,0.00940,0.03740
4/10/2015,MERCK & CO.,Health Care,-0.01290,0.02000,0.04370
4/10/2015,PFIZER,Health Care,0.09910,0.05810,0.04430
4/10/2015,3M COMPANY,Industrials,-0.03840,0.04750,0.04570
4/10/2015,BOEING,Industrials,-0.02980,0.00750,0.01020
4/10/2015,CATERPILLAR,Industrials,0.01150,0.05710,0.05310
4/10/2015,GENERAL ELECTRIC,Industrials,-0.08170,0.05650,0.01640
4/10/2015,UNITED TECHNOLOGIES,Industrials,0.00480,0.02240,0.00290
4/10/2015,HEWLETT-PACKARD,Information Technology,0.05320,0.01430,0.03210
4/10/2015,INTEL,Information Technology,0.00730,0.04050,0.01480
4/10/2015,INT'L BUSINESS MACH,Information Technology,0.07660,0.05280,0.00330
4/10/2015,MICROSOFT,Information Technology,0.09260,0.01580,0.03550
4/10/2015,ALCOA,Materials,-0.04030,0.02310,0.01380
4/10/2015,DUPONT,Materials,-0.03040,0.00840,0.05390
4/10/2015,AT&T,Telecommunicatons,0.07960,0.02020,0.01960
4/10/2015,VERIZON COMM,Telecommunicatons,-0.05450,0.23780,0.15990
4/11/2015,GENERAL MOTORS,Consumer Discretionary,-0.01350,0.02760,0.01350
4/11/2015,HOME DEPOT,Consumer Discretionary,0.00860,0.05220,0.04080
4/11/2015,MCDONALD'S,Consumer Discretionary,0.08130,0.02480,0.02130
4/11/2015,WALMART,Consumer Discretionary,0.04900,0.02400,0.01520
4/11/2015,DISNEY (WALT),Consumer Discretionary,0.02860,0.03390,0.01950
4/11/2015,COCA-COLA,Consumer Staples,-0.03560,0.00900,0.02710
4/11/2015,KRAFT FOODS,Consumer Staples,0.08360,0.05190,0.00060
4/11/2015,PROCTER & GAMBLE,Consumer Staples,0.01580,0.05810,0.04050
4/11/2015,CHEVRON,Energy,-0.07270,0.05750,0.03790
4/11/2015,EXXONMOBIL,Energy,0.04830,0.04070,0.04540
4/11/2015,AMER EXPRESS,Financials,0.09390,0.01240,0.05490
4/11/2015,BANK OF AMERICA,Financials,0.01890,0.03040,0.00770
4/11/2015,CITIGROUP,Financials,0.00780,0.02860,0.02310
4/11/2015,JPMORGAN CHASE & CO,Financials,0.04510,0.04920,0.01940
4/11/2015,JOHNSON & JOHNSON,Health Care,0.04660,0.00430,0.04140
4/11/2015,MERCK & CO.,Health Care,-0.00680,0.05060,0.04930
4/11/2015,PFIZER,Health Care,-0.09250,0.03160,0.05010
4/11/2015,3M COMPANY,Industrials,0.02320,0.05850,0.05360
4/11/2015,BOEING,Industrials,0.05520,0.03360,0.00660
4/11/2015,CATERPILLAR,Industrials,0.04860,0.02250,0.03410
4/11/2015,GENERAL ELECTRIC,Industrials,-0.07270,0.03260,0.05520
4/11/2015,UNITED TECHNOLOGIES,Industrials,-0.03040,0.02470,0.05550
4/11/2015,HEWLETT-PACKARD,Information Technology,-0.05570,0.04340,0.02030
4/11/2015,INTEL,Information Technology,0.04230,0.03190,0.04600
4/11/2015,INT'L BUSINESS MACH,Information Technology,0.03280,0.01310,0.05100
4/11/2015,MICROSOFT,Information Technology,0.03050,0.01940,0.02120
4/11/2015,ALCOA,Materials,-0.03350,0.01610,0.02590
4/11/2015,DUPONT,Materials,0.06430,0.04320,0.00680
4/11/2015,AT&T,Telecommunicatons,0.05090,0.00890,0.03970
4/11/2015,VERIZON COMM,Telecommunicatons,-0.04740,0.06550,0.07640
4/12/2015,GENERAL MOTORS,Consumer Discretionary,0.08550,0.04460,0.04830
4/12/2015,HOME DEPOT,Consumer Discretionary,0.07340,0.01670,0.03410
4/12/2015,MCDONALD'S,Consumer Discretionary,-0.07140,0.03120,0.05420
4/12/2015,WALMART,Consumer Discretionary,0.01040,0.03690,0.05830
4/12/2015,DISNEY (WALT),Consumer Discretionary,-0.09030,0.03530,0.04300
4/12/2015,COCA-COLA,Consumer Staples,-0.07110,0.05120,0.03730
4/12/2015,KRAFT FOODS,Consumer Staples,-0.08490,0.01930,0.04730
4/12/2015,PROCTER & GAMBLE,Consumer Staples,0.05740,0.02740,0.00970
4/12/2015,CHEVRON,Energy,0.00120,0.01720,0.05240
4/12/2015,EXXONMOBIL,Energy,0.02110,0.02150,0.03080
4/12/2015,AMER EXPRESS,Financials,-0.04270,0.04300,0.01670
4/12/2015,BANK OF AMERICA,Financials,0.01360,0.00730,0.03510
4/12/2015,CITIGROUP,Financials,0.05110,0.00100,0.00820
4/12/2015,JPMORGAN CHASE & CO,Financials,-0.00230,0.02180,0.05090
4/12/2015,JOHNSON & JOHNSON,Health Care,-0.04230,0.02030,0.03040
4/12/2015,MERCK & CO.,Health Care,-0.09660,0.04480,0.03970
4/12/2015,PFIZER,Health Care,-0.08640,0.04350,0.02320
4/12/2015,3M COMPANY,Industrials,0.03820,0.03790,0.04720
4/12/2015,BOEING,Industrials,-0.02470,0.04530,0.04710
4/12/2015,CATERPILLAR,Industrials,-0.05420,0.03250,0.03580
4/12/2015,GENERAL ELECTRIC,Industrials,-0.04040,0.02460,0.02680
4/12/2015,UNITED TECHNOLOGIES,Industrials,0.02730,0.01380,0.03570
4/12/2015,HEWLETT-PACKARD,Information Technology,0.05690,0.05190,0.05580
4/12/2015,INTEL,Information Technology,-0.08100,0.05690,0.00500
4/12/2015,INT'L BUSINESS MACH,Information Technology,0.00150,0.03700,0.03870
4/12/2015,MICROSOFT,Information Technology,0.00310,0.04640,0.02820
4/12/2015,ALCOA,Materials,0.01850,0.01660,0.03890
4/12/2015,DUPONT,Materials,0.06320,0.01640,0.02810
4/12/2015,AT&T,Telecommunicatons,-0.05060,0.03910,0.00180
4/12/2015,VERIZON COMM,Telecommunicatons,-0.03770,0.09860,-0.00870
4/13/2015,GENERAL MOTORS,Consumer Discretionary,0.07070,0.01910,0.04360
4/13/2015,HOME DEPOT,Consumer Discretionary,0.08100,0.02310,0.01510
4/13/2015,MCDONALD'S,Consumer Discretionary,0.01720,0.03010,0.00130
4/13/2015,WALMART,Consumer Discretionary,0.07660,0.03030,0.01120
4/13/2015,DISNEY (WALT),Consumer Discretionary,-0.07670,0.03320,0.05880
4/13/2015,COCA-COLA,Consumer Staples,0.08180,0.00380,0.02060
4/13/2015,KRAFT FOODS,Consumer Staples,-0.03730,0.00990,0.02970
4/13/2015,PROCTER & GAMBLE,Consumer Staples,-0.00920,0.02970,0.03540
4/13/2015,CHEVRON,Energy,0.06060,0.00160,0.05120
4/13/2015,EXXONMOBIL,Energy,0.01530,0.05570,0.04690
4/13/2015,AMER EXPRESS,Financials,-0.03390,0.02690,0.03600
4/13/2015,BANK OF AMERICA,Financials,-0.05290,0.00580,0.00240
4/13/2015,CITIGROUP,Financials,-0.00930,0.01470,0.03970
4/13/2015,JPMORGAN CHASE & CO,Financials,0.06030,0.05020,0.04240
4/13/2015,JOHNSON & JOHNSON,Health Care,-0.04110,0.03970,0.03340
4/13/2015,MERCK & CO.,Health Care,0.08920,0.05430,0.02420
4/13/2015,PFIZER,Health Care,0.06160,0.04880,0.03080
4/13/2015,3M COMPANY,Industrials,-0.01550,0.00560,0.00870
4/13/2015,BOEING,Industrials,-0.01210,0.00960,0.02270
4/13/2015,CATERPILLAR,Industrials,-0.03840,0.03040,0.00840
4/13/2015,GENERAL ELECTRIC,Industrials,0.07060,0.01610,0.03160
4/13/2015,UNITED TECHNOLOGIES,Industrials,-0.00320,0.02650,0.02910
4/13/2015,HEWLETT-PACKARD,Information Technology,-0.03890,0.01850,0.01140
4/13/2015,INTEL,Information Technology,0.09120,0.02040,0.03490
4/13/2015,INT'L BUSINESS MACH,Information Technology,0.07870,0.04620,0.05770
4/13/2015,MICROSOFT,Information Technology,0.01670,0.02940,0.02630
4/13/2015,ALCOA,Materials,0.09710,0.00260,0.03900
4/13/2015,DUPONT,Materials,-0.07340,0.05020,0.02680
4/13/2015,AT&T,Telecommunicatons,0.09560,0.01230,0.02590
4/13/2015,VERIZON COMM,Telecommunicatons,0.05310,0.25500,0.15480
4/14/2015,GENERAL MOTORS,Consumer Discretionary,-0.08270,0.02150,0.04100
4/14/2015,HOME DEPOT,Consumer Discretionary,0.02790,0.00730,0.00220
4/14/2015,MCDONALD'S,Consumer Discretionary,-0.09110,0.04450,0.05220
4/14/2015,WALMART,Consumer Discretionary,0.01410,0.04870,0.00980
4/14/2015,DISNEY (WALT),Consumer Discretionary,0.06110,0.05310,0.01340
4/14/2015,COCA-COLA,Consumer Staples,0.01000,0.01360,0.01960
4/14/2015,KRAFT FOODS,Consumer Staples,0.08130,0.00840,0.03590
4/14/2015,PROCTER & GAMBLE,Consumer Staples,-0.04120,0.01190,0.01870
4/14/2015,CHEVRON,Energy,-0.06510,0.02710,0.02680
4/14/2015,EXXONMOBIL,Energy,-0.00640,0.03020,0.05080
4/14/2015,AMER EXPRESS,Financials,-0.07380,0.01940,0.01130
4/14/2015,BANK OF AMERICA,Financials,0.00330,0.03700,0.00200
4/14/2015,CITIGROUP,Financials,-0.09080,0.04690,0.05830
4/14/2015,JPMORGAN CHASE & CO,Financials,0.08490,0.05850,0.00480
4/14/2015,JOHNSON & JOHNSON,Health Care,0.08080,0.01870,0.05180
4/14/2015,MERCK & CO.,Health Care,0.01870,0.02400,0.00490
4/14/2015,PFIZER,Health Care,-0.03520,0.04090,0.04410
4/14/2015,3M COMPANY,Industrials,0.02550,0.02710,0.01930
4/14/2015,BOEING,Industrials,-0.02010,0.04150,0.01710
4/14/2015,CATERPILLAR,Industrials,-0.09140,0.03530,0.04550
4/14/2015,GENERAL ELECTRIC,Industrials,0.04590,0.00790,0.02480
4/14/2015,UNITED TECHNOLOGIES,Industrials,0.08980,0.00410,0.00520
4/14/2015,HEWLETT-PACKARD,Information Technology,0.09700,0.01900,0.05560
4/14/2015,INTEL,Information Technology,0.08080,0.04110,0.03820
4/14/2015,INT'L BUSINESS MACH,Information Technology,0.00760,0.03850,0.00710
4/14/2015,MICROSOFT,Information Technology,-0.06460,0.00200,0.02830
4/14/2015,ALCOA,Materials,0.06960,0.01060,0.05840
4/14/2015,DUPONT,Materials,-0.06930,0.00760,0.00100
4/14/2015,AT&T,Telecommunicatons,0.02300,0.04270,0.05670
4/14/2015,VERIZON COMM,Telecommunicatons,0.05780,0.21070,0.19520
4/15/2015,GENERAL MOTORS,Consumer Discretionary,-0.04050,0.02170,0.05410
4/15/2015,HOME DEPOT,Consumer Discretionary,-0.09060,0.01290,0.03040
4/15/2015,MCDONALD'S,Consumer Discretionary,-0.05290,0.02140,0.03890
4/15/2015,WALMART,Consumer Discretionary,-0.07640,0.01330,0.02560
4/15/2015,DISNEY (WALT),Consumer Discretionary,0.09240,0.03920,0.02730
4/15/2015,COCA-COLA,Consumer Staples,0.02970,0.04970,0.05280
4/15/2015,KRAFT FOODS,Consumer Staples,0.04200,0.01380,0.04680
4/15/2015,PROCTER & GAMBLE,Consumer Staples,0.05080,0.04620,0.04300
4/15/2015,CHEVRON,Energy,-0.01060,0.03270,0.02370
4/15/2015,EXXONMOBIL,Energy,0.07470,0.05490,0.02560
4/15/2015,AMER EXPRESS,Financials,-0.04510,0.05160,0.04420
4/15/2015,BANK OF AMERICA,Financials,0.09660,0.03720,0.04060
4/15/2015,CITIGROUP,Financials,0.07850,0.04380,0.02080
4/15/2015,JPMORGAN CHASE & CO,Financials,0.05780,0.01810,0.03990
4/15/2015,JOHNSON & JOHNSON,Health Care,-0.03490,0.01910,0.04270
4/15/2015,MERCK & CO.,Health Care,0.09380,0.00100,0.00860
4/15/2015,PFIZER,Health Care,-0.06660,0.03430,0.01270
4/15/2015,3M COMPANY,Industrials,0.06680,0.00910,0.02970
4/15/2015,BOEING,Industrials,-0.01240,0.05620,0.00590
4/15/2015,CATERPILLAR,Industrials,-0.08520,0.01080,0.02000
4/15/2015,GENERAL ELECTRIC,Industrials,-0.07760,0.03660,0.02630
4/15/2015,UNITED TECHNOLOGIES,Industrials,0.02880,0.05160,0.00230
4/15/2015,HEWLETT-PACKARD,Information Technology,-0.07990,0.05010,0.02120
4/15/2015,INTEL,Information Technology,0.08580,0.02250,0.04720
4/15/2015,INT'L BUSINESS MACH,Information Technology,-0.01800,0.03960,0.05160
4/15/2015,MICROSOFT,Information Technology,0.09300,0.03560,0.05210
4/15/2015,ALCOA,Materials,-0.00340,0.05180,0.04000
4/15/2015,DUPONT,Materials,-0.04170,0.05080,0.01450
4/15/2015,AT&T,Telecommunicatons,0.02100,0.03490,0.01920
4/15/2015,VERIZON COMM,Telecommunicatons,0.01370,0.03970,0.09240
4/16/2015,GENERAL MOTORS,Consumer Discretionary,0.03150,0.02230,0.02580
4/16/2015,HOME DEPOT,Consumer Discretionary,-0.01460,0.04480,0.00640
4/16/2015,MCDONALD'S,Consumer Discretionary,0.09370,0.02620,0.05280
4/16/2015,WALMART,Consumer Discretionary,-0.03430,0.03900,0.02310
4/16/2015,DISNEY (WALT),Consumer Discretionary,-0.03320,0.03120,0.03310
4/16/2015,COCA-COLA,Consumer Staples,0.05010,0.04030,0.03280
4/16/2015,KRAFT FOODS,Consumer Staples,-0.04560,0.01500,0.04050
4/16/2015,PROCTER & GAMBLE,Consumer Staples,0.08850,0.01130,0.01620
4/16/2015,CHEVRON,Energy,0.00050,0.05130,0.03110
4/16/2015,EXXONMOBIL,Energy,-0.01170,0.00280,0.00990
4/16/2015,AMER EXPRESS,Financials,0.05110,0.00500,0.02200
4/16/2015,BANK OF AMERICA,Financials,0.09810,0.05550,0.04790
4/16/2015,CITIGROUP,Financials,0.06660,0.05810,0.01650
4/16/2015,JPMORGAN CHASE & CO,Financials,-0.02310,0.03070,0.00280
4/16/2015,JOHNSON & JOHNSON,Health Care,0.01570,0.05490,0.00060
4/16/2015,MERCK & CO.,Health Care,0.03200,0.04490,0.01900
4/16/2015,PFIZER,Health Care,-0.06170,0.03270,0.00300
4/16/2015,3M COMPANY,Industrials,-0.09330,0.02510,0.02200
4/16/2015,BOEING,Industrials,-0.03040,0.04250,0.04400
4/16/2015,CATERPILLAR,Industrials,-0.00700,0.04690,0.00060
4/16/2015,GENERAL ELECTRIC,Industrials,0.05580,0.01760,0.05350
4/16/2015,UNITED TECHNOLOGIES,Industrials,0.09340,0.04630,0.02550
4/16/2015,HEWLETT-PACKARD,Information Technology,-0.07890,0.05250,0.05200
4/16/2015,INTEL,Information Technology,0.05000,0.05120,0.00240
4/16/2015,INT'L BUSINESS MACH,Information Technology,-0.08620,0.00590,0.03130
4/16/2015,MICROSOFT,Information Technology,0.07280,0.04410,0.03120
4/16/2015,ALCOA,Materials,0.04270,0.04580,0.00450
4/16/2015,DUPONT,Materials,0.08330,0.03120,0.02440
4/16/2015,AT&T,Telecommunicatons,-0.02920,0.00480,0.02160
4/16/2015,VERIZON COMM,Telecommunicatons,-0.00740,0.02010,0.30350
4/17/2015,GENERAL MOTORS,Consumer Discretionary,0.04610,0.01110,0.01480
4/17/2015,HOME DEPOT,Consumer Discretionary,-0.09290,0.00740,0.03380
4/17/2015,MCDONALD'S,Consumer Discretionary,-0.03080,0.04590,0.04830
4/17/2015,WALMART,Consumer Discretionary,-0.03690,0.00730,0.01970
4/17/2015,DISNEY (WALT),Consumer Discretionary,0.09470,0.04120,0.00170
4/17/2015,COCA-COLA,Consumer Staples,-0.05760,0.04250,0.00960
4/17/2015,KRAFT FOODS,Consumer Staples,-0.07700,0.02150,0.04850
4/17/2015,PROCTER & GAMBLE,Consumer Staples,0.06420,0.00650,0.00440
4/17/2015,CHEVRON,Energy,-0.09900,0.05450,0.00320
4/17/2015,EXXONMOBIL,Energy,0.03380,0.00740,0.01820
4/17/2015,AMER EXPRESS,Financials,-0.07150,0.00690,0.05740
4/17/2015,BANK OF AMERICA,Financials,0.07600,0.00180,0.03090
4/17/2015,CITIGROUP,Financials,-0.09610,0.01250,0.01740
4/17/2015,JPMORGAN CHASE & CO,Financials,-0.00940,0.00130,0.04990
4/17/2015,JOHNSON & JOHNSON,Health Care,-0.09550,0.02750,0.00190
4/17/2015,MERCK & CO.,Health Care,-0.08160,0.00990,0.05880
4/17/2015,PFIZER,Health Care,0.00350,0.03480,0.03660
4/17/2015,3M COMPANY,Industrials,0.07780,0.04160,0.05030
4/17/2015,BOEING,Industrials,0.03620,0.03260,0.03260
4/17/2015,CATERPILLAR,Industrials,0.05890,0.03790,0.04160
4/17/2015,GENERAL ELECTRIC,Industrials,-0.07710,0.03020,0.00360
4/17/2015,UNITED TECHNOLOGIES,Industrials,-0.06670,0.02830,0.01090
4/17/2015,HEWLETT-PACKARD,Information Technology,0.01100,0.01840,0.03060
4/17/2015,INTEL,Information Technology,-0.03420,0.04420,0.01540
4/17/2015,INT'L BUSINESS MACH,Information Technology,-0.03670,0.00010,0.04090
4/17/2015,MICROSOFT,Information Technology,-0.05030,0.05670,0.02280
4/17/2015,ALCOA,Materials,0.08340,0.03720,0.02500
4/17/2015,DUPONT,Materials,-0.06240,0.04740,0.03970
4/17/2015,AT&T,Telecommunicatons,-0.08130,0.04380,0.00200
4/17/2015,VERIZON COMM,Telecommunicatons,-0.01490,0.24180,0.22930
4/18/2015,GENERAL MOTORS,Consumer Discretionary,-0.02100,0.02980,0.05550
4/18/2015,HOME DEPOT,Consumer Discretionary,-0.00800,0.05590,0.05280
4/18/2015,MCDONALD'S,Consumer Discretionary,-0.07660,0.04410,0.04560
4/18/2015,WALMART,Consumer Discretionary,0.07790,0.01730,0.04460
4/18/2015,DISNEY (WALT),Consumer Discretionary,0.09000,0.00790,0.03350
4/18/2015,COCA-COLA,Consumer Staples,-0.00350,0.04560,0.01280
4/18/2015,KRAFT FOODS,Consumer Staples,-0.01290,0.00100,0.04440
4/18/2015,PROCTER & GAMBLE,Consumer Staples,-0.01860,0.03620,0.03620
4/18/2015,CHEVRON,Energy,0.01640,0.03390,0.03600
4/18/2015,EXXONMOBIL,Energy,0.07230,0.05110,0.01120
4/18/2015,AMER EXPRESS,Financials,-0.00390,0.02800,0.05210
4/18/2015,BANK OF AMERICA,Financials,-0.01410,0.01430,0.02520
4/18/2015,CITIGROUP,Financials,-0.09740,0.00290,0.03170
4/18/2015,JPMORGAN CHASE & CO,Financials,0.01240,0.03440,0.05810
4/18/2015,JOHNSON & JOHNSON,Health Care,0.05810,0.00720,0.05240
4/18/2015,MERCK & CO.,Health Care,0.06730,0.03480,0.00960
4/18/2015,PFIZER,Health Care,-0.06110,0.05660,0.01390
4/18/2015,3M COMPANY,Industrials,0.03200,0.01270,0.05860
4/18/2015,BOEING,Industrials,-0.01070,0.04550,0.04160
4/18/2015,CATERPILLAR,Industrials,0.09770,0.05570,0.02970
4/18/2015,GENERAL ELECTRIC,Industrials,0.00260,0.02470,0.02560
4/18/2015,UNITED TECHNOLOGIES,Industrials,0.07510,0.01160,0.03960
4/18/2015,HEWLETT-PACKARD,Information Technology,0.00870,0.02590,0.03970
4/18/2015,INTEL,Information Technology,0.07380,0.04440,0.05320
4/18/2015,INT'L BUSINESS MACH,Information Technology,-0.05140,0.00850,0.01660
4/18/2015,MICROSOFT,Information Technology,-0.02540,0.00770,0.00990
4/18/2015,ALCOA,Materials,0.08220,0.01510,0.05460
4/18/2015,DUPONT,Materials,-0.08660,0.00660,0.03950
4/18/2015,AT&T,Telecommunicatons,0.00600,0.05390,0.05580
4/18/2015,VERIZON COMM,Telecommunicatons,-0.01320,0.18680,-0.08000
4/19/2015,GENERAL MOTORS,Consumer Discretionary,-0.02700,0.05390,0.04030
4/19/2015,HOME DEPOT,Consumer Discretionary,0.04510,0.01870,0.00280
4/19/2015,MCDONALD'S,Consumer Discretionary,0.07950,0.04020,0.03050
4/19/2015,WALMART,Consumer Discretionary,0.09000,0.05430,0.01930
4/19/2015,DISNEY (WALT),Consumer Discretionary,0.00590,0.00810,0.04040
4/19/2015,COCA-COLA,Consumer Staples,-0.08000,0.03810,0.05740
4/19/2015,KRAFT FOODS,Consumer Staples,0.00750,0.00980,0.05180
4/19/2015,PROCTER & GAMBLE,Consumer Staples,-0.04760,0.03980,0.02980
4/19/2015,CHEVRON,Energy,-0.05180,0.03910,0.03230
4/19/2015,EXXONMOBIL,Energy,0.01440,0.03980,0.01070
4/19/2015,AMER EXPRESS,Financials,-0.01910,0.01280,0.03670
4/19/2015,BANK OF AMERICA,Financials,0.01840,0.02860,0.03470
4/19/2015,CITIGROUP,Financials,0.04790,0.04250,0.01680
4/19/2015,JPMORGAN CHASE & CO,Financials,-0.09960,0.03630,0.03520
4/19/2015,JOHNSON & JOHNSON,Health Care,0.07110,0.03110,0.04150
4/19/2015,MERCK & CO.,Health Care,0.04960,0.03700,0.03220
4/19/2015,PFIZER,Health Care,0.09420,0.05340,0.01570
4/19/2015,3M COMPANY,Industrials,-0.01210,0.03930,0.02780
4/19/2015,BOEING,Industrials,0.06230,0.05250,0.00120
4/19/2015,CATERPILLAR,Industrials,0.03820,0.04540,0.03360
4/19/2015,GENERAL ELECTRIC,Industrials,-0.09060,0.02010,0.00530
4/19/2015,UNITED TECHNOLOGIES,Industrials,0.06090,0.04090,0.00090
4/19/2015,HEWLETT-PACKARD,Information Technology,-0.09220,0.05780,0.01980
4/19/2015,INTEL,Information Technology,0.03380,0.05000,0.01120
4/19/2015,INT'L BUSINESS MACH,Information Technology,0.05650,0.00820,0.01100
4/19/2015,MICROSOFT,Information Technology,0.06300,0.04510,0.00650
4/19/2015,ALCOA,Materials,-0.05830,0.03250,0.03870
4/19/2015,DUPONT,Materials,-0.03040,0.01490,0.02230
4/19/2015,AT&T,Telecommunicatons,0.00740,0.03630,0.04280
4/19/2015,VERIZON COMM,Telecommunicatons,-0.05790,-0.02640,0.25080
4/20/2015,GENERAL MOTORS,Consumer Discretionary,0.08240,0.02130,0.04830
4/20/2015,HOME DEPOT,Consumer Discretionary,-0.01630,0.01080,0.00360
4/20/2015,MCDONALD'S,Consumer Discretionary,-0.03400,0.04290,0.05840
4/20/2015,WALMART,Consumer Discretionary,0.05100,0.04920,0.05720
4/20/2015,DISNEY (WALT),Consumer Discretionary,-0.00170,0.04140,0.03380
4/20/2015,COCA-COLA,Consumer Staples,-0.02200,0.01550,0.00870
4/20/2015,KRAFT FOODS,Consumer Staples,0.07660,0.01990,0.02260
4/20/2015,PROCTER & GAMBLE,Consumer Staples,-0.04960,0.01640,0.02820
4/20/2015,CHEVRON,Energy,-0.01880,0.03800,0.05670
4/20/2015,EXXONMOBIL,Energy,0.00160,0.05320,0.04330
4/20/2015,AMER EXPRESS,Financials,-0.01960,0.05200,0.03290
4/20/2015,BANK OF AMERICA,Financials,0.07660,0.05080,0.01250
4/20/2015,CITIGROUP,Financials,-0.00470,0.04600,0.00950
4/20/2015,JPMORGAN CHASE & CO,Financials,0.07870,0.00120,0.02250
4/20/2015,JOHNSON & JOHNSON,Health Care,0.01390,0.04460,0.04890
4/20/2015,MERCK & CO.,Health Care,-0.00820,0.04390,0.03640
4/20/2015,PFIZER,Health Care,-0.09310,0.03490,0.01340
4/20/2015,3M COMPANY,Industrials,-0.09360,0.02730,0.04480
4/20/2015,BOEING,Industrials,-0.06290,0.02980,0.01110
4/20/2015,CATERPILLAR,Industrials,-0.02010,0.02970,0.05800
4/20/2015,GENERAL ELECTRIC,Industrials,-0.04380,0.02260,0.05240
4/20/2015,UNITED TECHNOLOGIES,Industrials,-0.00890,0.04950,0.04850
4/20/2015,HEWLETT-PACKARD,Information Technology,-0.08750,0.02450,0.05010
4/20/2015,INTEL,Information Technology,-0.02970,0.03640,0.00320
4/20/2015,INT'L BUSINESS MACH,Information Technology,0.08290,0.04640,0.03980
4/20/2015,MICROSOFT,Information Technology,0.01840,0.00900,0.02290
4/20/2015,ALCOA,Materials,-0.05640,0.00710,0.04280
4/20/2015,DUPONT,Materials,-0.05930,0.00550,0.01400
4/20/2015,AT&T,Telecommunicatons,-0.05580,0.01170,0.04680
4/20/2015,VERIZON COMM,Telecommunicatons,-0.08420,0.11870,0.02840
4/21/2015,GENERAL MOTORS,Consumer Discretionary,-0.02570,0.02270,0.01530
4/21/2015,HOME DEPOT,Consumer Discretionary,-0.09800,0.05310,0.01580
4/21/2015,MCDONALD'S,Consumer Discretionary,-0.09600,0.00870,0.00310
4/21/2015,WALMART,Consumer Discretionary,-0.05100,0.02930,0.04600
4/21/2015,DISNEY (WALT),Consumer Discretionary,0.03600,0.01980,0.01900
4/21/2015,COCA-COLA,Consumer Staples,0.07750,0.04820,0.03870
4/21/2015,KRAFT FOODS,Consumer Staples,-0.07720,0.04990,0.00390
4/21/2015,PROCTER & GAMBLE,Consumer Staples,-0.00910,0.05600,0.01530
4/21/2015,CHEVRON,Energy,-0.03540,0.00880,0.02460
4/21/2015,EXXONMOBIL,Energy,0.08850,0.01440,0.03160
4/21/2015,AMER EXPRESS,Financials,-0.05560,0.05310,0.01250
4/21/2015,BANK OF AMERICA,Financials,-0.00810,0.04150,0.03870
4/21/2015,CITIGROUP,Financials,-0.02450,0.02600,0.05710
4/21/2015,JPMORGAN CHASE & CO,Financials,-0.09480,0.02680,0.02770
4/21/2015,JOHNSON & JOHNSON,Health Care,0.02150,0.04640,0.02220
4/21/2015,MERCK & CO.,Health Care,0.07930,0.01020,0.00820
4/21/2015,PFIZER,Health Care,0.07810,0.01570,0.03120
4/21/2015,3M COMPANY,Industrials,-0.02290,0.05020,0.03800
4/21/2015,BOEING,Industrials,0.06410,0.05650,0.04800
4/21/2015,CATERPILLAR,Industrials,-0.09820,0.02900,0.01020
4/21/2015,GENERAL ELECTRIC,Industrials,-0.02120,0.01820,0.01880
4/21/2015,UNITED TECHNOLOGIES,Industrials,-0.07660,0.02830,0.01990
4/21/2015,HEWLETT-PACKARD,Information Technology,0.04750,0.03870,0.00110
4/21/2015,INTEL,Information Technology,-0.06820,0.02380,0.05650
4/21/2015,INT'L BUSINESS MACH,Information Technology,-0.01980,0.04760,0.02870
4/21/2015,MICROSOFT,Information Technology,-0.02140,0.05710,0.05370
4/21/2015,ALCOA,Materials,-0.06010,0.02940,0.03260
4/21/2015,DUPONT,Materials,-0.03920,0.01090,0.00270
4/21/2015,AT&T,Telecommunicatons,-0.01860,0.01120,0.05040
4/21/2015,VERIZON COMM,Telecommunicatons,-0.06380,0.06850,0.22870
4/22/2015,GENERAL MOTORS,Consumer Discretionary,-0.07030,0.01010,0.04880
4/22/2015,HOME DEPOT,Consumer Discretionary,0.09220,0.02290,0.01560
4/22/2015,MCDONALD'S,Consumer Discretionary,0.00500,0.02380,0.02220
4/22/2015,WALMART,Consumer Discretionary,-0.09130,0.01390,0.03890
4/22/2015,DISNEY (WALT),Consumer Discretionary,-0.08780,0.04060,0.04360
4/22/2015,COCA-COLA,Consumer Staples,0.08410,0.03540,0.01400
4/22/2015,KRAFT FOODS,Consumer Staples,0.02520,0.03110,0.05190
4/22/2015,PROCTER & GAMBLE,Consumer Staples,-0.05220,0.03110,0.03700
4/22/2015,CHEVRON,Energy,-0.01200,0.01750,0.01900
4/22/2015,EXXONMOBIL,Energy,-0.02850,0.03700,0.05420
4/22/2015,AMER EXPRESS,Financials,0.05850,0.01190,0.03650
4/22/2015,BANK OF AMERICA,Financials,0.01470,0.02950,0.04030
4/22/2015,CITIGROUP,Financials,0.01710,0.00510,0.00120
4/22/2015,JPMORGAN CHASE & CO,Financials,-0.02580,0.00780,0.04820
4/22/2015,JOHNSON & JOHNSON,Health Care,0.04440,0.03690,0.04680
4/22/2015,MERCK & CO.,Health Care,-0.08390,0.04240,0.00080
